Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
200.211.174.46-192.168.1.20-6359-135-6,200.211.174.46,6359,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1013,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.3336623889438,1013.0,0.0,1013.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,987.1668311944719,987.1668311944719,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
207.187.236.71-192.168.1.20-6360-135-6,207.187.236.71,6360,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1031,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.8642095053347,1031.0,0.0,1031.0,1031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,969.9321047526673,969.9321047526673,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
147.186.251.71-192.168.1.20-6362-135-6,147.186.251.71,6362,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1094,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.1535648994518,1094.0,0.0,1094.0,1094.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,914.0767824497259,914.0767824497259,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
45.114.46.207-192.168.1.20-6364-135-6,45.114.46.207,6364,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1164,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.213058419244,1164.0,0.0,1164.0,1164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,859.106529209622,859.106529209622,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
79.54.66.70-192.168.1.20-6365-135-6,79.54.66.70,6365,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1026,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.317738791423,1026.0,0.0,1026.0,1026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,974.6588693957115,974.6588693957115,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
173.179.194.39-192.168.1.20-6366-135-6,173.179.194.39,6366,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1170,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.4017094017092,1170.0,0.0,1170.0,1170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,854.7008547008546,854.7008547008546,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
112.222.155.183-192.168.1.20-6367-135-6,112.222.155.183,6367,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1025,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.2195121951218,1025.0,0.0,1025.0,1025.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,975.6097560975609,975.6097560975609,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
103.157.79.230-192.168.1.20-6368-135-6,103.157.79.230,6368,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1019,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.7085377821395,1019.0,0.0,1019.0,1019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,981.3542688910698,981.3542688910698,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
197.46.50.89-192.168.1.20-6369-135-6,197.46.50.89,6369,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1023,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0342130987292,1023.0,0.0,1023.0,1023.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,977.5171065493646,977.5171065493646,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
57.169.13.144-192.168.1.20-6370-135-6,57.169.13.144,6370,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1047,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.2196752626553,1047.0,0.0,1047.0,1047.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,955.1098376313277,955.1098376313277,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
210.129.11.11-192.168.1.20-6373-135-6,210.129.11.11,6373,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1087,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839.926402943882,1087.0,0.0,1087.0,1087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,919.963201471941,919.963201471941,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
188.186.65.50-192.168.1.20-6375-135-6,188.186.65.50,6375,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1123,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.9439002671415,1123.0,0.0,1123.0,1123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,890.4719501335708,890.4719501335708,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
91.17.243.36-192.168.1.20-6376-135-6,91.17.243.36,6376,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1078,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.287569573284,1078.0,0.0,1078.0,1078.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,927.643784786642,927.643784786642,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
207.66.87.243-192.168.1.20-6377-135-6,207.66.87.243,6377,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1028,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.5252918287936,1028.0,0.0,1028.0,1028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,972.7626459143968,972.7626459143968,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
136.159.103.157-192.168.1.20-6378-135-6,136.159.103.157,6378,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1180,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.915254237288,1180.0,0.0,1180.0,1180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,847.457627118644,847.457627118644,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
134.101.126.174-192.168.1.20-6379-135-6,134.101.126.174,6379,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1165,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.7381974248926,1165.0,0.0,1165.0,1165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,858.3690987124463,858.3690987124463,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
84.158.159.79-192.168.1.20-6380-135-6,84.158.159.79,6380,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1034,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.2359767891683,1034.0,0.0,1034.0,1034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,967.1179883945841,967.1179883945841,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
199.146.253.177-192.168.1.20-6381-135-6,199.146.253.177,6381,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1012,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.284584980237,1012.0,0.0,1012.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,988.1422924901185,988.1422924901185,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
173.84.1.101-192.168.1.20-6382-135-6,173.84.1.101,6382,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1028,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.5252918287936,1028.0,0.0,1028.0,1028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,972.7626459143968,972.7626459143968,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
208.63.92.187-192.168.1.20-6383-135-6,208.63.92.187,6383,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1048,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.3969465648854,1048.0,0.0,1048.0,1048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,954.1984732824427,954.1984732824427,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
216.251.151.66-192.168.1.20-6385-135-6,216.251.151.66,6385,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1032,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.9844961240312,1032.0,0.0,1032.0,1032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,968.9922480620156,968.9922480620156,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
208.110.205.129-192.168.1.20-6386-135-6,208.110.205.129,6386,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1025,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.2195121951218,1025.0,0.0,1025.0,1025.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,975.6097560975609,975.6097560975609,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
181.141.144.151-192.168.1.20-6387-135-6,181.141.144.151,6387,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1021,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.8638589618022,1021.0,0.0,1021.0,1021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,979.4319294809011,979.4319294809011,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
46.31.243.151-192.168.1.20-6388-135-6,46.31.243.151,6388,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1011,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.2393669634027,1011.0,0.0,1011.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,989.1196834817014,989.1196834817014,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
151.251.18.0-192.168.1.20-6389-135-6,151.251.18.0,6389,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1006,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.0715705765408,1006.0,0.0,1006.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,994.0357852882704,994.0357852882704,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
65.187.54.177-192.168.1.20-6390-135-6,65.187.54.177,6390,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1009,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.1605550049555,1009.0,0.0,1009.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,991.0802775024778,991.0802775024778,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
28.146.68.141-192.168.1.20-6391-135-6,28.146.68.141,6391,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1032,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.9844961240312,1032.0,0.0,1032.0,1032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,968.9922480620156,968.9922480620156,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
26.178.87.147-192.168.1.20-6392-135-6,26.178.87.147,6392,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1114,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.3321364452424,1114.0,0.0,1114.0,1114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,897.6660682226212,897.6660682226212,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
46.196.50.156-192.168.1.20-6393-135-6,46.196.50.156,6393,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1239,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.2050040355125,1239.0,0.0,1239.0,1239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,807.1025020177563,807.1025020177563,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
196.134.45.141-192.168.1.20-6394-135-6,196.134.45.141,6394,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1002,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.007984031936,1002.0,0.0,1002.0,1002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,998.003992015968,998.003992015968,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
179.166.18.103-192.168.1.20-6395-135-6,179.166.18.103,6395,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1016,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.5039370078741,1016.0,0.0,1016.0,1016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,984.2519685039371,984.2519685039371,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
88.211.210.213-192.168.1.20-6396-135-6,88.211.210.213,6396,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1027,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.4196689386565,1027.0,0.0,1027.0,1027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,973.7098344693283,973.7098344693283,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
159.253.129.194-192.168.1.20-6397-135-6,159.253.129.194,6397,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1190,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.672268907563,1190.0,0.0,1190.0,1190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,840.3361344537815,840.3361344537815,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
125.64.94.180-192.168.1.20-6398-135-6,125.64.94.180,6398,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1016,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.5039370078741,1016.0,0.0,1016.0,1016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,984.2519685039371,984.2519685039371,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
147.208.31.211-192.168.1.20-6399-135-6,147.208.31.211,6399,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1000,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0,0.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
208.65.162.51-192.168.1.20-6400-135-6,208.65.162.51,6400,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1072,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.6716417910447,1072.0,0.0,1072.0,1072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,932.8358208955224,932.8358208955224,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
141.73.182.26-192.168.1.20-6401-135-6,141.73.182.26,6401,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1019,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.7085377821395,1019.0,0.0,1019.0,1019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,981.3542688910698,981.3542688910698,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
143.180.167.230-192.168.1.20-6402-135-6,143.180.167.230,6402,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1082,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.4288354898335,1082.0,0.0,1082.0,1082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,924.2144177449168,924.2144177449168,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
159.121.54.136-192.168.1.20-6403-135-6,159.121.54.136,6403,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1013,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.3336623889438,1013.0,0.0,1013.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,987.1668311944719,987.1668311944719,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
82.192.252.107-192.168.1.20-6404-135-6,82.192.252.107,6404,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1003,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.0179461615155,1003.0,0.0,1003.0,1003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,997.0089730807578,997.0089730807578,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
73.218.216.147-192.168.1.20-6405-135-6,73.218.216.147,6405,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1015,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.4433497536945,1015.0,0.0,1015.0,1015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,985.2216748768473,985.2216748768473,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
147.166.162.86-192.168.1.20-6406-135-6,147.166.162.86,6406,192.168.1.20,135,6,16/03/2026 09:55:41 上午,996,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0321285140565,996.0,0.0,996.0,996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1004.0160642570282,1004.0160642570282,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
178.13.151.27-192.168.1.20-6407-135-6,178.13.151.27,6407,192.168.1.20,135,6,16/03/2026 09:55:41 上午,1177,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.235344095157,1177.0,0.0,1177.0,1177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,849.6176720475785,849.6176720475785,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
51.89.174.115-192.168.1.20-6408-135-6,51.89.174.115,6408,192.168.1.20,135,6,16/03/2026 09:55:42 上午,1008,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.126984126984,1008.0,0.0,1008.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,992.063492063492,992.063492063492,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
